,make_model,price,km,Gears,age,hp_kW
12495,Renault Clio,10500,3500.0,6.0,1.0,66.0
12496,Renault Clio,10000,70000.0,6.0,3.0,66.0
12497,Renault Clio,9900,60000.0,6.0,3.0,66.0
12498,Renault Clio,11000,78000.0,6.0,3.0,66.0
12499,Renault Clio,8500,62000.0,5.0,3.0,55.0
12500,Renault Clio,8500,62000.0,5.0,3.0,55.0
12501,Renault Clio,8500,55000.0,5.0,3.0,55.0
12502,Renault Clio,7500,100000.0,6.0,3.0,66.0
12503,Renault Clio,8500,34564.0,5.0,2.0,55.0
12504,Renault Clio,8500,109501.0,5.0,3.0,55.0
12505,Renault Clio,8500,72500.0,5.0,3.0,55.0
12506,Renault Clio,8500,82700.0,5.0,3.0,55.0
12507,Renault Clio,8500,90000.0,5.0,3.0,55.0
12508,Renault Clio,8500,80000.0,5.0,3.0,66.0
12509,Renault Clio,8500,50.0,5.0,3.0,66.0
12510,Renault Clio,8500,36000.0,5.0,2.0,55.0
12511,Renault Clio,8500,55000.0,5.0,3.0,55.0
12512,Renault Clio,8500,120985.0,5.0,3.0,66.0
12513,Renault Clio,7200,130000.0,6.0,3.0,66.0
12514,Renault Clio,8590,24238.0,5.0,2.0,56.0
12515,Renault Clio,16990,10.0,6.0,0.0,56.0
12516,Renault Clio,17500,48752.0,6.0,2.0,87.0
12517,Renault Clio,17480,6087.0,6.0,1.0,87.0
12518,Renault Clio,17300,10.0,6.0,0.0,66.0
12519,Renault Clio,17390,6490.0,6.0,1.0,87.0
12520,Renault Clio,17250,2000.0,6.0,0.0,88.0
12521,Renault Clio,18490,10564.0,6.0,1.0,164.0
12522,Renault Clio,17450,5000.0,6.0,0.0,88.0
12523,Renault Clio,8800,110733.0,5.0,2.0,55.0
12524,Renault Clio,18490,100.0,6.0,0.0,87.0
12525,Renault Clio,8790,45369.0,5.0,2.0,66.0
12526,Renault Clio,8999,57000.0,5.0,2.0,54.0
12527,Renault Clio,8990,42253.0,5.0,2.0,56.0
12528,Renault Clio,9389,29669.0,5.0,2.0,54.0
12529,Renault Clio,8990,12122.0,5.0,2.0,54.0
12530,Renault Clio,8990,9751.0,5.0,2.0,56.0
12531,Renault Clio,9400,36000.0,5.0,2.0,55.0
12532,Renault Clio,9400,45000.0,5.0,2.0,54.0
12533,Renault Clio,9450,7.0,5.0,1.0,54.0
12534,Renault Clio,9490,31370.0,5.0,2.0,54.0
12535,Renault Clio,9500,4991.0,5.0,1.0,54.0
12536,Renault Clio,9499,25500.0,5.0,2.0,54.0
12537,Renault Clio,9499,65203.0,5.0,2.0,55.0
12538,Renault Clio,9490,37176.0,5.0,2.0,54.0
12539,Renault Clio,9490,26000.0,5.0,2.0,54.0
12540,Renault Clio,9490,28400.0,5.0,1.0,54.0
12541,Renault Clio,9490,39250.0,5.0,1.0,54.0
12542,Renault Clio,9490,40691.0,5.0,2.0,54.0
12543,Renault Clio,9490,27572.0,5.0,2.0,55.0
12544,Renault Clio,9490,22000.0,5.0,2.0,54.0
12545,Renault Clio,9490,84496.0,5.0,2.0,56.0
12546,Renault Clio,9490,50200.0,5.0,2.0,54.0
12547,Renault Clio,9490,51100.0,5.0,2.0,54.0
12548,Renault Clio,9490,11000.0,5.0,2.0,55.0
12549,Renault Clio,9490,26000.0,5.0,2.0,54.0
12550,Renault Clio,9450,63000.0,5.0,2.0,54.0
12551,Renault Clio,9490,12300.0,5.0,2.0,54.0
12552,Renault Clio,9450,38500.0,5.0,2.0,55.0
12553,Renault Clio,9450,60217.0,5.0,2.0,53.0
12554,Renault Clio,9450,45572.0,5.0,1.0,54.0
12555,Renault Clio,9450,18000.0,5.0,2.0,54.0
12556,Renault Clio,9490,35132.0,5.0,2.0,56.0
12557,Renault Clio,9400,17000.0,5.0,2.0,54.0
12558,Renault Clio,9400,42598.0,5.0,2.0,55.0
12559,Renault Clio,9400,73652.0,5.0,2.0,66.0
12560,Renault Clio,9400,54000.0,5.0,2.0,55.0
12561,Renault Clio,9400,30000.0,6.0,2.0,55.0
12562,Renault Clio,9400,58200.0,5.0,2.0,55.0
12563,Renault Clio,9390,10.0,5.0,1.0,56.0
12564,Renault Clio,9390,43577.0,5.0,2.0,67.0
12565,Renault Clio,9389,52074.0,5.0,2.0,54.0
12566,Renault Clio,9389,36591.0,5.0,2.0,54.0
12567,Renault Clio,9389,47948.0,5.0,2.0,54.0
12568,Renault Clio,9300,30375.0,5.0,2.0,66.0
12569,Renault Clio,9300,31500.0,5.0,1.0,54.0
12570,Renault Clio,9300,57000.0,6.0,2.0,81.0
12571,Renault Clio,9290,85000.0,5.0,2.0,55.0
12572,Renault Clio,9290,15000.0,5.0,2.0,55.0
12573,Renault Clio,9300,42000.0,5.0,2.0,55.0
12574,Renault Clio,9290,14936.0,5.0,2.0,56.0
12575,Renault Clio,9289,46610.0,5.0,2.0,54.0
12576,Renault Clio,9262,10.0,5.0,0.0,56.0
12577,Renault Clio,9250,40000.0,5.0,2.0,66.0
12578,Renault Clio,9250,33000.0,5.0,2.0,54.0
12579,Renault Clio,9200,12300.0,5.0,2.0,54.0
12580,Renault Clio,9200,14000.0,5.0,2.0,54.0
12581,Renault Clio,9200,3500.0,5.0,1.0,54.0
12582,Renault Clio,8990,9200.0,5.0,1.0,54.0
12583,Renault Clio,9199,43800.0,5.0,2.0,55.0
12584,Renault Clio,9190,36305.0,5.0,2.0,54.0
12585,Renault Clio,8990,33431.0,5.0,2.0,55.0
12586,Renault Clio,8990,51900.0,5.0,2.0,54.0
12587,Renault Clio,9190,46424.0,5.0,2.0,54.0
12588,Renault Clio,8990,30000.0,5.0,2.0,55.0
12589,Renault Clio,8990,30000.0,5.0,2.0,55.0
12590,Renault Clio,8990,6415.0,5.0,1.0,54.0
12591,Renault Clio,8990,40328.0,5.0,2.0,55.0
12592,Renault Clio,8990,40681.0,5.0,2.0,55.0
12593,Renault Clio,8990,47032.0,5.0,2.0,55.0
12594,Renault Clio,8990,49170.0,5.0,2.0,55.0
12595,Renault Clio,8990,28101.0,5.0,2.0,55.0
12596,Renault Clio,8990,39560.0,5.0,2.0,55.0
12597,Renault Clio,8990,40500.0,5.0,2.0,55.0
12598,Renault Clio,8990,36281.0,5.0,2.0,55.0
12599,Renault Clio,9170,10.0,5.0,0.0,56.0
12600,Renault Clio,8990,46519.0,5.0,2.0,55.0
12601,Renault Clio,9150,29000.0,5.0,2.0,55.0
12602,Renault Clio,9075,35779.0,5.0,1.0,55.0
12603,Renault Clio,8990,35348.0,5.0,2.0,55.0
12604,Renault Clio,9000,31000.0,5.0,2.0,54.0
12605,Renault Clio,9000,26000.0,5.0,2.0,54.0
12606,Renault Clio,9000,40000.0,5.0,2.0,66.0
12607,Renault Clio,9000,28500.0,5.0,2.0,55.0
12608,Renault Clio,9000,20500.0,5.0,2.0,54.0
12609,Renault Clio,9100,20057.0,5.0,2.0,55.0
12610,Renault Clio,9000,30000.0,5.0,2.0,54.0
12611,Renault Clio,9000,1500.0,5.0,2.0,55.0
12612,Renault Clio,9000,50000.0,5.0,2.0,55.0
12613,Renault Clio,9000,40000.0,5.0,2.0,54.0
12614,Renault Clio,9000,41000.0,5.0,2.0,54.0
12615,Renault Clio,9000,16900.0,5.0,1.0,55.0
12616,Renault Clio,8999,10600.0,5.0,1.0,54.0
12617,Renault Clio,9000,44000.0,5.0,2.0,55.0
12618,Renault Clio,8999,26000.0,5.0,1.0,66.0
12619,Renault Clio,9000,63000.0,5.0,2.0,55.0
12620,Renault Clio,8990,38597.0,5.0,2.0,55.0
12621,Renault Clio,8990,30449.0,5.0,2.0,55.0
12622,Renault Clio,8990,23806.0,5.0,2.0,56.0
12623,Renault Clio,8990,28124.0,5.0,1.0,56.0
12624,Renault Clio,8990,7000.0,5.0,1.0,54.0
12625,Renault Clio,8980,27935.0,5.0,2.0,54.0
12626,Renault Clio,8900,47000.0,5.0,2.0,54.0
12627,Renault Clio,8900,45941.0,5.0,2.0,55.0
12628,Renault Clio,8900,27094.0,5.0,2.0,54.0
12629,Renault Clio,8900,23234.0,5.0,2.0,55.0
12630,Renault Clio,8900,67000.0,5.0,2.0,55.0
12631,Renault Clio,8900,42962.0,5.0,2.0,55.0
12632,Renault Clio,8900,8000.0,5.0,2.0,54.0
12633,Renault Clio,8899,45031.0,5.0,2.0,55.0
12634,Renault Clio,8900,35000.0,5.0,2.0,54.0
12635,Renault Clio,8890,49000.0,5.0,2.0,55.0
12636,Renault Clio,8899,49772.0,5.0,2.0,55.0
12637,Renault Clio,8775,29741.0,5.0,1.0,55.0
12638,Renault Clio,8750,1647.3626086956522,5.0,0.0,55.0
12639,Renault Clio,8750,47000.0,5.0,2.0,55.0
12640,Renault Clio,8800,36000.0,5.0,2.0,54.0
12641,Renault Clio,8750,1.0,5.0,0.0,55.0
12642,Renault Clio,8700,131494.0,5.0,2.0,55.0
12643,Renault Clio,8700,31000.0,5.0,2.0,54.0
12644,Renault Clio,18440,150.0,6.0,0.0,87.0
12645,Renault Clio,18350,1.0,6.0,0.0,88.0
12646,Renault Clio,18400,29935.0,6.0,1.0,87.0
12647,Renault Clio,18400,28995.0,6.0,1.0,87.0
12648,Renault Clio,18340,150.0,6.0,0.0,87.0
12649,Renault Clio,18200,10.0,6.0,0.0,66.0
12650,Renault Clio,17980,86349.0,6.0,2.0,87.0
12651,Renault Clio,17999,11112.0,6.0,1.0,87.0
12652,Renault Clio,18087,1647.3626086956522,6.0,0.0,66.0
12653,Renault Clio,17990,24500.0,6.0,2.0,147.0
12654,Renault Clio,17980,10780.0,6.0,1.0,147.0
12655,Renault Clio,17950,20658.0,6.0,1.0,87.0
12656,Renault Clio,17950,10.0,6.0,1.0,87.0
12657,Renault Clio,17910,10.0,6.0,0.0,67.0
12658,Renault Clio,17890,21800.0,6.0,2.0,147.0
12659,Renault Clio,17900,18035.130066815145,6.0,1.0,66.0
12660,Renault Clio,17900,15293.0,6.0,2.0,87.0
12661,Renault Clio,17950,10.0,6.0,1.0,88.0
12662,Renault Clio,17950,3704.0,6.0,2.0,87.0
12663,Renault Clio,17800,12.0,6.0,0.0,66.0
12664,Renault Clio,17800,10600.0,6.0,2.0,162.0
12665,Renault Clio,17590,12474.0,6.0,2.0,147.0
12666,Renault Clio,17750,50021.0,6.0,2.0,88.0
12667,Renault Clio,17690,2500.0,6.0,0.0,87.0
12668,Renault Clio,17690,10.0,6.0,1.0,67.0
12669,Renault Clio,17590,3078.0,6.0,0.0,87.0
12670,Renault Clio,17695,50021.0,6.0,2.0,88.0
12671,Renault Clio,16500,20000.0,6.0,2.0,87.0
12672,Renault Clio,16500,5677.0,6.0,1.0,88.0
12673,Renault Clio,16495,15000.0,6.0,1.0,87.0
12674,Renault Clio,16495,22500.0,6.0,1.0,87.0
12675,Renault Clio,16490,10.0,6.0,1.0,66.0
12676,Renault Clio,16490,12210.0,6.0,1.0,87.0
12677,Renault Clio,16490,14235.0,6.0,1.0,88.0
12678,Renault Clio,16490,7770.0,6.0,2.0,87.0
12679,Renault Clio,16450,121.0,6.0,2.0,66.0
12680,Renault Clio,16487,120.0,6.0,1.0,87.0
12681,Renault Clio,16390,10.0,6.0,0.0,56.0
12682,Renault Clio,16390,7977.0,6.0,1.0,87.0
12683,Renault Clio,16490,10.0,6.0,0.0,56.0
12684,Renault Clio,16389,16750.0,6.0,1.0,88.0
12685,Renault Clio,16295,100.0,6.0,1.0,88.0
12686,Renault Clio,16290,2001.0,6.0,1.0,87.0
12687,Renault Clio,16166,100.0,6.0,1.0,88.0
12688,Renault Clio,17990,500.0,6.0,0.0,87.0
12689,Renault Clio,16990,22750.0,6.0,2.0,56.0
12690,Renault Clio,17590,10500.0,6.0,1.0,66.0
12691,Renault Clio,16990,10.0,6.0,0.0,66.0
12692,Renault Clio,16950,33993.0,6.0,2.0,88.0
12693,Renault Clio,16950,14967.0,5.0,2.0,88.0
12694,Renault Clio,16945,22614.0,6.0,2.0,88.0
12695,Renault Clio,16945,10.0,6.0,0.0,88.0
12696,Renault Clio,16900,8524.0,6.0,2.0,88.0
12697,Renault Clio,16890,14100.0,6.0,1.0,87.0
12698,Renault Clio,16880,18900.0,6.0,1.0,87.0
12699,Renault Clio,16800,10.0,6.0,0.0,66.0
12700,Renault Clio,16790,8.0,6.0,0.0,66.0
12701,Renault Clio,16790,10.0,6.0,1.0,67.0
12702,Renault Clio,16750,54329.0,6.0,2.0,88.0
12703,Renault Clio,16700,35500.0,6.0,2.0,87.0
12704,Renault Clio,16620,784.0,6.0,0.0,66.0
12705,Renault Clio,16590,5400.0,6.0,1.0,87.0
12706,Renault Clio,16690,8750.0,6.0,1.0,87.0
12707,Renault Clio,16523,100.0,6.0,1.0,88.0
12708,Renault Clio,16590,13510.0,6.0,1.0,87.0
12709,Renault Clio,17200,1647.3626086956522,6.0,0.0,66.0
12710,Renault Clio,17157,100.0,6.0,1.0,88.0
12711,Renault Clio,17099,1647.3626086956522,6.0,0.0,88.0
12712,Renault Clio,17000,14.0,6.0,1.0,88.0
12713,Renault Clio,16999,20.0,6.0,2.0,66.0
12714,Renault Clio,16999,9.0,6.0,1.0,87.0
12715,Renault Clio,16998,16500.0,6.0,2.0,147.0
12716,Renault Clio,16995,37937.0,7.0,2.0,88.0
12717,Renault Clio,16990,12853.0,6.0,2.0,87.0
12718,Renault Clio,16990,10.0,6.0,1.0,67.0
12719,Renault Clio,16990,10.0,6.0,1.0,66.0
12720,Renault Clio,16100,12481.0,6.0,1.0,66.0
12721,Renault Clio,16990,13534.0,6.0,2.0,67.0
12722,Renault Clio,16090,10.0,6.0,1.0,67.0
12723,Renault Clio,16000,52000.0,6.0,2.0,66.0
12724,Renault Clio,15998,13274.0,6.0,1.0,87.0
12725,Renault Clio,16500,80009.0,6.0,1.0,88.0
12726,Renault Clio,9500,23000.0,5.0,2.0,55.0
12727,Renault Clio,9500,44000.0,5.0,2.0,54.0
12728,Renault Clio,9680,50000.0,5.0,2.0,54.0
12729,Renault Clio,9824,23000.0,5.0,2.0,55.0
12730,Renault Clio,9900,5307.0,5.0,1.0,54.0
12731,Renault Clio,9970,28750.0,5.0,2.0,54.0
12732,Renault Clio,9750,55400.0,5.0,2.0,54.0
12733,Renault Clio,9900,46000.0,5.0,2.0,55.0
12734,Renault Clio,9900,28000.0,5.0,1.0,54.0
12735,Renault Clio,9900,50998.0,5.0,2.0,66.0
12736,Renault Clio,9950,3750.0,5.0,1.0,54.0
12737,Renault Clio,9950,100.0,5.0,1.0,54.0
12738,Renault Clio,9990,39000.0,5.0,2.0,55.0
12739,Renault Clio,9950,15900.0,5.0,1.0,55.0
12740,Renault Clio,9930,1647.3626086956522,5.0,0.0,56.0
12741,Renault Clio,9950,19330.0,5.0,2.0,54.0
12742,Renault Clio,9950,44431.0,5.0,2.0,54.0
12743,Renault Clio,9900,19900.0,5.0,2.0,55.0
12744,Renault Clio,9900,5412.0,5.0,1.0,56.0
12745,Renault Clio,9900,28000.0,5.0,1.0,55.0
12746,Renault Clio,9900,27530.0,5.0,1.0,54.0
12747,Renault Clio,9900,35000.0,5.0,1.0,66.0
12748,Renault Clio,9900,39000.0,5.0,2.0,66.0
12749,Renault Clio,9900,150.0,5.0,0.0,56.0
12750,Renault Clio,9900,22613.0,5.0,1.0,55.0
12751,Renault Clio,9990,15.0,5.0,1.0,56.0
12752,Renault Clio,9990,46000.0,5.0,2.0,54.0
12753,Renault Clio,9990,24360.0,5.0,2.0,54.0
12754,Renault Clio,9990,43900.0,5.0,2.0,66.0
12755,Renault Clio,9990,43675.0,5.0,1.0,66.0
12756,Renault Clio,9990,68652.0,5.0,2.0,66.0
12757,Renault Clio,9990,1380.0,5.0,0.0,56.0
12758,Renault Clio,9980,3851.0,5.0,1.0,54.0
12759,Renault Clio,9980,10.0,5.0,1.0,56.0
12760,Renault Clio,9980,51837.0,5.0,2.0,56.0
12761,Renault Clio,9970,42500.0,5.0,2.0,54.0
12762,Renault Clio,9980,33943.0,5.0,2.0,54.0
12763,Renault Clio,9972,1.0,5.0,0.0,54.0
12764,Renault Clio,9971,1.0,5.0,0.0,54.0
12765,Renault Clio,9980,59943.0,5.0,2.0,56.0
12766,Renault Clio,9980,10832.0,5.0,2.0,54.0
12767,Renault Clio,9900,9000.0,6.0,1.0,81.0
12768,Renault Clio,9900,1647.3626086956522,5.0,0.0,66.0
12769,Renault Clio,9899,42289.0,5.0,2.0,54.0
12770,Renault Clio,9890,1647.3626086956522,5.0,0.0,56.0
12771,Renault Clio,9899,8557.0,5.0,1.0,55.0
12772,Renault Clio,9890,1.0,5.0,0.0,56.0
12773,Renault Clio,9900,86000.0,5.0,2.0,66.0
12774,Renault Clio,9890,62858.0,5.0,2.0,66.0
12775,Renault Clio,9890,62024.0,5.0,2.0,66.0
12776,Renault Clio,9885,1913.0,5.0,1.0,54.0
12777,Renault Clio,9880,26230.0,5.0,1.0,54.0
12778,Renault Clio,9880,26230.0,5.0,1.0,54.0
12779,Renault Clio,9875,49536.0,6.0,2.0,54.0
12780,Renault Clio,9870,10.0,5.0,0.0,54.0
12781,Renault Clio,9850,1647.3626086956522,5.0,0.0,55.0
12782,Renault Clio,9850,71426.0,5.0,2.0,55.0
12783,Renault Clio,9850,31000.0,5.0,2.0,54.0
12784,Renault Clio,9850,16000.0,5.0,2.0,54.0
12785,Renault Clio,9840,11542.0,5.0,1.0,54.0
12786,Renault Clio,9900,44451.0,5.0,2.0,66.0
12787,Renault Clio,9900,6523.0,5.0,1.0,54.0
12788,Renault Clio,9900,84375.0,5.0,2.0,55.0
12789,Renault Clio,9900,2500.0,5.0,1.0,54.0
12790,Renault Clio,9900,52086.0,5.0,2.0,66.0
12791,Renault Clio,9900,55178.0,5.0,1.0,66.0
12792,Renault Clio,9900,68874.0,5.0,2.0,55.0
12793,Renault Clio,9900,1.0,5.0,0.0,55.0
12794,Renault Clio,9900,180.0,5.0,1.0,54.0
12795,Renault Clio,9900,30943.0,5.0,1.0,55.0
12796,Renault Clio,9800,52000.0,5.0,2.0,55.0
12797,Renault Clio,9800,24000.0,5.0,2.0,54.0
12798,Renault Clio,9800,17200.0,5.0,1.0,54.0
12799,Renault Clio,9900,24100.0,5.0,2.0,55.0
12800,Renault Clio,9800,52000.0,5.0,1.0,54.0
12801,Renault Clio,9900,32000.0,5.0,1.0,66.0
12802,Renault Clio,9800,55000.0,5.0,2.0,55.0
12803,Renault Clio,9800,51000.0,5.0,1.0,54.0
12804,Renault Clio,9800,41000.0,5.0,1.0,54.0
12805,Renault Clio,9800,46500.0,5.0,2.0,66.0
12806,Renault Clio,9800,40000.0,5.0,2.0,66.0
12807,Renault Clio,9800,74900.0,5.0,2.0,66.0
12808,Renault Clio,9800,42374.0,5.0,2.0,66.0
12809,Renault Clio,9800,27000.0,5.0,2.0,54.0
12810,Renault Clio,9750,59000.0,5.0,2.0,55.0
12811,Renault Clio,9680,44235.0,5.0,2.0,66.0
12812,Renault Clio,9680,44235.0,6.0,2.0,66.0
12813,Renault Clio,9680,44235.0,6.0,2.0,66.0
12814,Renault Clio,9679,44235.0,5.0,2.0,66.0
12815,Renault Clio,9650,3000.0,5.0,2.0,54.0
12816,Renault Clio,9650,31000.0,5.0,2.0,54.0
12817,Renault Clio,9600,42000.0,5.0,2.0,54.0
12818,Renault Clio,9600,52700.0,5.0,2.0,54.0
12819,Renault Clio,9600,7000.0,5.0,2.0,54.0
12820,Renault Clio,9600,37000.0,5.0,2.0,55.0
12821,Renault Clio,9600,19000.0,5.0,2.0,66.0
12822,Renault Clio,9600,51000.0,6.0,2.0,66.0
12823,Renault Clio,9600,22000.0,5.0,1.0,56.0
12824,Renault Clio,9590,11000.0,5.0,1.0,54.0
12825,Renault Clio,9580,19500.0,5.0,2.0,54.0
12826,Renault Clio,9545,10.0,5.0,0.0,56.0
12827,Renault Clio,9590,30120.0,5.0,2.0,54.0
12828,Renault Clio,9500,22950.0,5.0,2.0,54.0
12829,Renault Clio,9500,23000.0,5.0,2.0,55.0
12830,Renault Clio,9550,47200.0,5.0,1.0,54.0
12831,Renault Clio,9500,71500.0,5.0,2.0,66.0
12832,Renault Clio,9500,5500.0,5.0,1.0,54.0
12833,Renault Clio,9500,70000.0,5.0,2.0,55.0
12834,Renault Clio,9500,55000.0,5.0,2.0,54.0
12835,Renault Clio,9500,21700.0,5.0,1.0,55.0
12836,Renault Clio,9500,27000.0,5.0,2.0,54.0
12837,Renault Clio,9500,26370.0,5.0,1.0,55.0
12838,Renault Clio,9500,33094.0,5.0,2.0,55.0
12839,Renault Clio,9500,16750.0,5.0,2.0,54.0
12840,Renault Clio,9500,8945.0,5.0,1.0,54.0
12841,Renault Clio,9500,38000.0,5.0,2.0,55.0
12842,Renault Clio,9500,10419.0,5.0,1.0,54.0
12843,Renault Clio,9500,17866.0,5.0,1.0,54.0
12844,Renault Clio,9750,18018.0,5.0,1.0,54.0
12845,Renault Clio,9500,14688.0,5.0,1.0,54.0
12846,Renault Clio,9500,18500.0,5.0,2.0,55.0
12847,Renault Clio,9500,27000.0,5.0,2.0,55.0
12848,Renault Clio,9700,18035.130066815145,5.0,1.0,55.0
12849,Renault Clio,9750,26016.0,5.0,2.0,66.0
12850,Renault Clio,9700,43000.0,5.0,2.0,55.0
12851,Renault Clio,9700,45000.0,5.0,2.0,54.0
12852,Renault Clio,9700,30000.0,5.0,2.0,55.0
12853,Renault Clio,9690,15932.0,5.0,2.0,54.0
12854,Renault Clio,9690,9000.0,5.0,2.0,54.0
12855,Renault Clio,9690,43500.0,5.0,1.0,54.0
12856,Renault Clio,9690,1647.3626086956522,5.0,0.0,56.0
12857,Renault Clio,20450,30000.0,6.0,1.0,162.0
12858,Renault Clio,18990,8101.0,6.0,1.0,88.0
12859,Renault Clio,20490,150.0,6.0,1.0,147.0
12860,Renault Clio,22500,17000.0,6.0,1.0,162.0
12861,Renault Clio,23021,10.0,6.0,1.0,162.0
12862,Renault Clio,18970,10.0,6.0,1.0,66.0
12863,Renault Clio,18980,497.0,6.0,0.0,66.0
12864,Renault Clio,18950,8022.0,6.0,1.0,88.0
12865,Renault Clio,26970,10.0,6.0,0.0,162.0
12866,Renault Clio,26900,9000.0,6.0,1.0,162.0
12867,Renault Clio,26890,50.0,6.0,1.0,162.0
12868,Renault Clio,27490,2700.0,6.0,1.0,162.0
12869,Renault Clio,26800,19350.0,6.0,1.0,162.0
12870,Renault Clio,9990,26000.0,5.0,1.0,54.0
12871,Renault Clio,31500,10000.0,6.0,1.0,162.0
12872,Renault Clio,29850,8990.0,6.0,1.0,162.0
12873,Renault Clio,9990,24000.0,5.0,1.0,54.0
12874,Renault Clio,9990,5.0,5.0,0.0,56.0
12875,Renault Clio,9999,21698.0,5.0,1.0,54.0
12876,Renault Clio,9998,18035.130066815145,5.0,1.0,55.0
12877,Renault Clio,9999,18000.0,5.0,1.0,54.0
12878,Renault Clio,9999,10.0,5.0,0.0,56.0
12879,Renault Clio,9999,100.0,5.0,1.0,55.0
12880,Renault Clio,9999,5000.0,5.0,1.0,54.0
12881,Renault Clio,9999,10.0,5.0,0.0,56.0
12882,Renault Clio,9999,3000.0,5.0,1.0,54.0
12883,Renault Clio,9999,20.0,5.0,0.0,56.0
12884,Renault Clio,9999,1647.3626086956522,5.0,0.0,56.0
12885,Renault Clio,9999,18008.0,5.0,1.0,54.0
12886,Renault Clio,9999,10.0,5.0,0.0,56.0
12887,Renault Clio,9999,10.0,5.0,1.0,55.0
12888,Renault Clio,9999,7637.0,5.0,1.0,54.0
12889,Renault Clio,9999,16000.0,5.0,1.0,66.0
12890,Renault Clio,9999,9900.0,5.0,1.0,56.0
12891,Renault Clio,9999,10.0,5.0,0.0,56.0
12892,Renault Clio,9999,14877.0,5.0,1.0,54.0
12893,Renault Clio,9999,8007.0,5.0,1.0,54.0
12894,Renault Clio,9999,6510.0,5.0,1.0,54.0
12895,Renault Clio,9999,9.0,5.0,0.0,56.0
12896,Renault Clio,9999,10322.0,5.0,1.0,54.0
12897,Renault Clio,9999,13333.0,5.0,1.0,54.0
12898,Renault Clio,9999,18035.130066815145,5.0,1.0,55.0
12899,Renault Clio,9999,12834.0,5.0,1.0,54.0
12900,Renault Clio,9999,9156.0,5.0,1.0,54.0
12901,Renault Clio,9999,1647.3626086956522,5.0,0.0,56.0
12902,Renault Clio,9999,12312.0,5.0,1.0,54.0
12903,Renault Clio,9999,6332.0,5.0,0.0,56.0
12904,Renault Clio,9999,15.0,5.0,0.0,55.0
12905,Renault Clio,9999,1647.3626086956522,5.0,0.0,56.0
12906,Renault Clio,9999,11314.0,5.0,1.0,54.0
12907,Renault Clio,9999,8031.0,5.0,1.0,54.0
12908,Renault Clio,9999,5000.0,5.0,1.0,56.0
12909,Renault Clio,9999,1000.0,5.0,1.0,56.0
12910,Renault Clio,9999,11004.0,5.0,1.0,54.0
12911,Renault Clio,9999,15674.0,5.0,1.0,54.0
12912,Renault Clio,9999,14039.0,5.0,1.0,54.0
12913,Renault Clio,9999,15678.0,5.0,1.0,54.0
12914,Renault Clio,9999,9733.0,5.0,1.0,54.0
12915,Renault Clio,9999,30000.0,5.0,1.0,54.0
12916,Renault Clio,9999,14532.0,5.0,1.0,54.0
12917,Renault Clio,9999,14066.0,5.0,1.0,54.0
12918,Renault Clio,9999,21543.0,5.0,1.0,54.0
12919,Renault Clio,9999,17364.0,5.0,1.0,54.0
12920,Renault Clio,9999,21654.0,5.0,1.0,54.0
12921,Renault Clio,9990,10604.0,5.0,1.0,54.0
12922,Renault Clio,9990,1647.3626086956522,5.0,0.0,55.0
12923,Renault Clio,9990,1.0,5.0,0.0,56.0
12924,Renault Clio,9990,21175.0,5.0,1.0,54.0
12925,Renault Clio,9990,6017.0,5.0,1.0,54.0
12926,Renault Clio,9990,15663.0,5.0,1.0,66.0
12927,Renault Clio,9990,9000.0,5.0,1.0,54.0
12928,Renault Clio,9990,9500.0,5.0,1.0,54.0
12929,Renault Clio,9990,32000.0,5.0,1.0,54.0
12930,Renault Clio,9990,1647.3626086956522,5.0,0.0,56.0
12931,Renault Clio,9990,40433.0,5.0,1.0,66.0
12932,Renault Clio,9990,47400.0,5.0,1.0,54.0
12933,Renault Clio,9990,8900.0,5.0,1.0,55.0
12934,Renault Clio,9990,10.0,5.0,0.0,56.0
12935,Renault Clio,9990,12600.0,5.0,1.0,54.0
12936,Renault Clio,9990,99.0,5.0,0.0,56.0
12937,Renault Clio,9990,5.0,5.0,0.0,56.0
12938,Renault Clio,9990,5.0,5.0,0.0,56.0
12939,Renault Clio,9990,5.0,5.0,0.0,56.0
12940,Renault Clio,29740,21197.0,7.0,1.0,163.0
12941,Renault Clio,28949,9336.0,6.0,1.0,162.0
12942,Renault Clio,28880,150.0,6.0,1.0,162.0
12943,Renault Clio,28689,4000.0,6.0,1.0,162.0
12944,Renault Clio,27777,1600.0,6.0,1.0,162.0
12945,Renault Clio,27777,50.0,6.0,1.0,162.0
12946,Renault Clio,27777,1999.0,6.0,1.0,162.0
12947,Renault Clio,26770,10.0,7.0,0.0,90.0
12948,Renault Clio,26666,1600.0,6.0,1.0,162.0
12949,Renault Clio,26666,550.0,6.0,1.0,162.0
12950,Renault Clio,25555,1647.3626086956522,6.0,0.0,162.0
12951,Renault Clio,25000,39000.0,6.0,1.0,162.0
12952,Renault Clio,24940,3500.0,6.0,1.0,162.0
12953,Renault Clio,24900,17000.0,6.0,1.0,162.0
12954,Renault Clio,25990,7900.0,6.0,1.0,162.0
12955,Renault Clio,24888,1647.3626086956522,6.0,0.0,162.0
12956,Renault Clio,24300,500.0,6.0,1.0,162.0
12957,Renault Clio,24170,10.0,6.0,1.0,162.0
12958,Renault Clio,24000,9000.0,6.0,1.0,162.0
12959,Renault Clio,23999,40000.0,6.0,1.0,162.0
12960,Renault Clio,23990,10.0,6.0,1.0,147.0
